time,E,H,I,R,S
41.6166,1104,0,710,5590,2596
41.617,1103,0,711,5590,2596
41.6185,1103,0,710,5591,2596
41.6189,1103,0,709,5592,2596
41.6191,1104,0,709,5592,2595
41.6204,1105,0,709,5592,2594
41.6209,1105,0,708,5593,2594
41.6216,1105,0,707,5594,2594
41.6233,1104,0,708,5594,2594
41.624,1103,0,709,5594,2594
41.6264,1103,0,708,5595,2594
41.6279,1104,0,708,5595,2593
41.6306,1103,0,709,5595,2593
41.6338,1104,0,709,5595,2592
41.6351,1104,0,708,5596,2592
41.6352,1103,0,709,5596,2592
41.6391,1104,0,709,5596,2591
41.6422,1103,0,710,5596,2591
41.644,1104,0,710,5596,2590
41.6479,1104,0,709,5597,2590
41.6509,1104,0,708,5598,2590
41.6532,1103,0,709,5598,2590
41.6533,1102,0,710,5598,2590
41.6537,1102,0,709,5599,2590
41.6545,1101,0,710,5599,2590
41.6548,1101,0,709,5600,2590
41.6612,1102,0,709,5600,2589
41.6619,1101,0,710,5600,2589
41.6639,1102,0,710,5600,2588
41.6738,1103,0,710,5600,2587
41.6749,1102,0,711,5600,2587
41.6756,1102,0,710,5601,2587
41.6758,1102,0,709,5602,2587
41.679,1101,0,710,5602,2587
41.6803,1100,0,711,5602,2587
41.6807,1099,0,712,5602,2587
41.6816,1099,0,711,5603,2587
41.6825,1098,0,712,5603,2587
41.6836,1099,0,712,5603,2586
41.6846,1099,0,711,5604,2586
41.6862,1098,0,712,5604,2586
41.6866,1099,0,712,5604,2585
41.6888,1098,0,713,5604,2585
41.6899,1098,0,712,5605,2585
41.6909,1098,0,711,5606,2585
41.693,1099,0,711,5606,2584
41.6932,1099,0,710,5607,2584
41.6963,1100,0,710,5607,2583
41.6985,1100,0,709,5608,2583
41.6998,1100,0,708,5609,2583
41.7004,1099,0,709,5609,2583
41.7009,1098,0,710,5609,2583
41.7019,1098,0,709,5610,2583
41.7033,1099,0,709,5610,2582
41.7048,1100,0,709,5610,2581
41.7062,1099,0,710,5610,2581
41.7075,1098,0,711,5610,2581
41.711,1098,0,710,5611,2581
41.7111,1098,0,709,5612,2581
41.7119,1097,0,710,5612,2581
41.7175,1096,0,711,5612,2581
41.7216,1096,0,710,5613,2581
41.723,1095,0,711,5613,2581
41.7236,1095,0,710,5614,2581
41.7266,1096,0,710,5614,2580
41.7267,1096,0,709,5615,2580
41.727,1096,0,708,5616,2580
41.7277,1096,0,707,5617,2580
41.7285,1096,0,706,5618,2580
41.7296,1097,0,706,5618,2579
41.7297,1097,0,705,5619,2579
41.7308,1097,0,704,5620,2579
41.7328,1096,0,705,5620,2579
41.7359,1097,0,705,5620,2578
41.7378,1097,0,704,5621,2578
41.7408,1096,0,705,5621,2578
41.7445,1097,0,705,5621,2577
41.746,1096,0,706,5621,2577
41.748,1096,0,705,5622,2577
41.749,1097,0,705,5622,2576
41.7496,1098,0,705,5622,2575
41.752,1097,0,706,5622,2575
41.7537,1098,0,706,5622,2574
41.7537,1098,0,705,5623,2574
41.7544,1098,0,704,5624,2574
41.7553,1097,0,705,5624,2574
41.7555,1098,0,705,5624,2573
41.7575,1098,0,704,5625,2573
41.7575,1098,0,703,5626,2573
41.7612,1097,0,704,5626,2573
41.7628,1098,0,704,5626,2572
41.7652,1098,0,703,5627,2572
41.7655,1098,0,702,5628,2572
41.7669,1097,0,703,5628,2572
41.77,1096,0,704,5628,2572
41.7701,1097,0,704,5628,2571
41.7706,1098,0,704,5628,2570
41.7721,1097,0,705,5628,2570
41.773,1096,0,706,5628,2570
41.7747,1096,0,705,5629,2570
41.7781,1097,0,705,5629,2569
41.7782,1097,0,704,5630,2569
41.7791,1096,0,705,5630,2569
41.7792,1096,0,704,5631,2569
41.7805,1096,0,703,5632,2569
41.7812,1095,0,704,5632,2569
41.7821,1095,0,703,5633,2569
41.7857,1095,0,702,5634,2569
41.7871,1095,0,701,5635,2569
41.791,1094,0,702,5635,2569
41.7917,1094,0,701,5636,2569
41.7934,1093,0,702,5636,2569
41.7936,1093,0,701,5637,2569
41.8004,1094,0,701,5637,2568
41.8014,1093,0,702,5637,2568
41.8025,1094,0,702,5637,2567
41.803,1093,0,703,5637,2567
41.8089,1093,0,702,5638,2567
41.8094,1094,0,702,5638,2566
41.8096,1094,0,701,5639,2566
41.8104,1094,0,700,5640,2566
41.8142,1095,0,700,5640,2565
41.8157,1095,0,699,5641,2565
41.8178,1096,0,699,5641,2564
41.8184,1096,0,698,5642,2564
41.819,1096,0,697,5643,2564
41.8199,1096,0,696,5644,2564
41.8206,1095,0,697,5644,2564
41.8246,1094,0,698,5644,2564
41.8257,1093,0,699,5644,2564
41.8273,1093,0,698,5645,2564
41.8282,1092,0,699,5645,2564
41.8303,1091,0,700,5645,2564
41.8312,1092,0,700,5645,2563
41.833,1093,0,700,5645,2562
41.8339,1093,0,699,5646,2562
41.8345,1092,0,700,5646,2562
41.8385,1092,0,699,5647,2562
41.8386,1092,0,698,5648,2562
41.8419,1091,0,699,5648,2562
41.8432,1090,0,700,5648,2562
41.8453,1090,0,699,5649,2562
41.8469,1091,0,699,5649,2561
41.8472,1092,0,699,5649,2560
41.8476,1092,0,698,5650,2560
41.8496,1092,0,697,5651,2560
41.8507,1093,0,697,5651,2559
41.8519,1092,0,698,5651,2559
41.853,1092,0,697,5652,2559
41.8542,1093,0,697,5652,2558
41.856,1092,0,698,5652,2558
41.8598,1092,0,697,5653,2558
41.862,1092,0,696,5654,2558
41.8653,1091,0,697,5654,2558
41.8654,1091,0,696,5655,2558
41.8657,1091,0,695,5656,2558
41.8697,1091,0,694,5657,2558
41.8705,1090,0,695,5657,2558
41.8707,1090,0,694,5658,2558
41.8709,1090,0,693,5659,2558
41.8727,1089,0,694,5659,2558
41.8748,1088,0,695,5659,2558
41.8756,1089,0,695,5659,2557
41.8774,1090,0,695,5659,2556
41.8784,1089,0,696,5659,2556
41.8824,1088,0,697,5659,2556
41.886,1088,0,696,5660,2556
41.8863,1087,0,697,5660,2556
41.8867,1087,0,696,5661,2556
41.8911,1086,0,697,5661,2556
41.8964,1086,0,696,5662,2556
41.8965,1086,0,695,5663,2556
41.8971,1087,0,695,5663,2555
41.9043,1088,0,695,5663,2554
41.9046,1089,0,695,5663,2553
41.9048,1090,0,695,5663,2552
41.9049,1090,0,694,5664,2552
41.9049,1090,0,693,5665,2552
41.9064,1090,0,692,5666,2552
41.9084,1090,0,691,5667,2552
41.9084,1090,0,690,5668,2552
41.9111,1089,0,691,5668,2552
41.9122,1089,0,690,5669,2552
41.9129,1089,0,689,5670,2552
41.9135,1089,0,688,5671,2552
41.9138,1090,0,688,5671,2551
41.9139,1091,0,688,5671,2550
41.9155,1092,0,688,5671,2549
41.9156,1092,0,687,5672,2549
41.9196,1091,0,688,5672,2549
41.9216,1090,0,689,5672,2549
41.9238,1090,0,688,5673,2549
41.9271,1089,0,689,5673,2549
41.9296,1088,0,690,5673,2549
41.9302,1087,0,691,5673,2549
41.9316,1087,0,690,5674,2549
41.9347,1088,0,690,5674,2548
41.9352,1087,0,691,5674,2548
41.9353,1087,0,690,5675,2548
41.9358,1087,0,689,5676,2548
41.9365,1086,0,690,5676,2548
41.9374,1085,0,691,5676,2548
41.9434,1086,0,691,5676,2547
41.9435,1085,0,692,5676,2547
41.9459,1084,0,693,5676,2547
41.9465,1083,0,694,5676,2547
41.9472,1082,0,695,5676,2547
41.9485,1083,0,695,5676,2546
41.9504,1083,0,694,5677,2546
41.9525,1082,0,695,5677,2546
41.9558,1082,0,694,5678,2546
41.9613,1082,0,693,5679,2546
41.9619,1081,0,694,5679,2546
41.9655,1080,0,695,5679,2546
41.9656,1081,0,695,5679,2545
41.9677,1081,0,694,5680,2545
41.9681,1081,0,693,5681,2545
41.9683,1082,0,693,5681,2544
41.9684,1082,0,692,5682,2544
41.9698,1081,0,693,5682,2544
41.97,1081,0,692,5683,2544
41.9701,1080,0,693,5683,2544
41.9728,1081,0,693,5683,2543
41.9734,1081,0,692,5684,2543
41.9734,1080,0,693,5684,2543
41.9755,1080,0,692,5685,2543
41.9758,1080,0,691,5686,2543
41.9777,1079,0,692,5686,2543
41.9792,1078,0,693,5686,2543
41.9792,1079,0,693,5686,2542
41.9793,1078,0,694,5686,2542
41.9794,1078,0,693,5687,2542
41.9803,1079,0,693,5687,2541
41.9809,1078,0,694,5687,2541
41.9859,1079,0,694,5687,2540
41.9881,1079,0,693,5688,2540
41.99,1080,0,693,5688,2539
41.9922,1081,0,693,5688,2538
41.9951,1082,0,693,5688,2537
41.9954,1081,0,694,5688,2537
41.998,1081,0,693,5689,2537
41.9998,1081,0,692,5690,2537
42.0003,1082,0,692,5690,2536
42.0024,1081,0,693,5690,2536
42.0039,1081,0,692,5691,2536
42.0047,1080,0,693,5691,2536
42.0049,1079,0,694,5691,2536
42.0049,1079,0,693,5692,2536
42.0086,1080,0,693,5692,2535
42.0095,1081,0,693,5692,2534
42.0127,1081,0,692,5693,2534
42.0161,1080,0,693,5693,2534
42.0163,1079,0,694,5693,2534
42.0168,1079,0,693,5694,2534
42.0181,1079,0,692,5695,2534
42.0187,1080,0,692,5695,2533
42.0187,1080,0,691,5696,2533
42.0196,1079,0,692,5696,2533
42.0207,1078,0,693,5696,2533
42.021,1077,0,694,5696,2533
42.0238,1076,0,695,5696,2533
42.0268,1075,0,696,5696,2533
42.0281,1074,0,697,5696,2533
42.0327,1073,0,698,5696,2533
42.0354,1072,0,699,5696,2533
42.0392,1072,0,698,5697,2533
42.0392,1071,0,699,5697,2533
42.0424,1070,0,700,5697,2533
42.0426,1071,0,700,5697,2532
42.0434,1070,0,701,5697,2532
42.0441,1069,0,702,5697,2532
42.0522,1068,0,703,5697,2532
42.0534,1067,0,704,5697,2532
42.0585,1067,0,703,5698,2532
42.0611,1067,0,702,5699,2532
42.0611,1068,0,702,5699,2531
42.0618,1068,0,701,5700,2531
42.0636,1068,0,700,5701,2531
42.0643,1068,0,699,5702,2531
42.0651,1067,0,700,5702,2531
42.0695,1066,0,701,5702,2531
42.0699,1066,0,700,5703,2531
42.0702,1065,0,701,5703,2531
42.0706,1065,0,700,5704,2531
42.0808,1066,0,700,5704,2530
42.0809,1065,0,701,5704,2530
42.0819,1066,0,701,5704,2529
42.0824,1067,0,701,5704,2528
42.0825,1066,0,702,5704,2528
42.0845,1065,0,703,5704,2528
42.0862,1064,0,704,5704,2528
42.0883,1063,0,705,5704,2528
42.0904,1063,0,704,5705,2528
42.0909,1063,0,703,5706,2528
42.0925,1064,0,703,5706,2527
42.0926,1063,0,704,5706,2527
42.0939,1063,0,703,5707,2527
42.0952,1063,0,702,5708,2527
42.0969,1063,0,701,5709,2527
42.0969,1063,0,700,5710,2527
42.0984,1063,0,699,5711,2527
42.0986,1064,0,699,5711,2526
42.0991,1063,0,700,5711,2526
42.1005,1063,0,699,5712,2526
42.1027,1064,0,699,5712,2525
42.1046,1064,0,698,5713,2525
42.1051,1065,0,698,5713,2524
42.1073,1066,0,698,5713,2523
42.1094,1067,0,698,5713,2522
42.1095,1066,0,699,5713,2522
42.1102,1065,0,700,5713,2522
42.1163,1064,0,701,5713,2522
42.1218,1064,0,700,5714,2522
42.1259,1064,0,699,5715,2522
42.1262,1065,0,699,5715,2521
42.1294,1066,0,699,5715,2520
42.1323,1065,0,700,5715,2520
42.1323,1065,0,699,5716,2520
42.1336,1065,0,698,5717,2520
42.1348,1064,0,699,5717,2520
42.136,1064,0,698,5718,2520
42.1367,1063,0,699,5718,2520
42.1414,1062,0,700,5718,2520
42.1445,1062,0,699,5719,2520
42.1447,1063,0,699,5719,2519
42.1487,1062,0,700,5719,2519
42.1493,1062,0,699,5720,2519
42.1495,1061,0,700,5720,2519
42.1496,1061,0,699,5721,2519
42.15,1060,0,700,5721,2519
42.1501,1059,0,701,5721,2519
42.1513,1060,0,701,5721,2518
42.1552,1059,0,702,5721,2518
42.1588,1059,0,701,5722,2518
42.1591,1058,0,702,5722,2518
42.16,1058,0,701,5723,2518
42.1608,1057,0,702,5723,2518
42.161,1056,0,703,5723,2518
42.1634,1057,0,703,5723,2517
42.166,1056,0,704,5723,2517
42.167,1057,0,704,5723,2516
42.1677,1057,0,703,5724,2516
42.1678,1057,0,702,5725,2516
42.1705,1058,0,702,5725,2515
42.1748,1059,0,702,5725,2514
42.1762,1058,0,703,5725,2514
42.178,1058,0,702,5726,2514
42.1811,1059,0,702,5726,2513
42.1835,1058,0,703,5726,2513
42.1843,1058,0,702,5727,2513
42.186,1057,0,703,5727,2513
42.1865,1056,0,704,5727,2513
42.188,1055,0,705,5727,2513
42.1888,1056,0,705,5727,2512
42.1891,1055,0,706,5727,2512
42.1895,1054,0,707,5727,2512
42.1949,1053,0,708,5727,2512
42.1961,1052,0,709,5727,2512
42.1966,1052,0,708,5728,2512
42.1994,1051,0,709,5728,2512
42.2007,1050,0,710,5728,2512
42.2014,1049,0,711,5728,2512
42.2052,1050,0,711,5728,2511
42.2066,1049,0,712,5728,2511
42.2076,1049,0,711,5729,2511
42.2077,1049,0,710,5730,2511
42.208,1048,0,711,5730,2511
42.2083,1048,0,710,5731,2511
42.2107,1047,0,711,5731,2511
42.2108,1047,0,710,5732,2511
42.2113,1047,0,709,5733,2511
42.2119,1047,0,708,5734,2511
42.2121,1048,0,708,5734,2510
42.2125,1048,0,707,5735,2510
42.2162,1048,0,706,5736,2510
42.2181,1049,0,706,5736,2509
42.2182,1050,0,706,5736,2508
42.2205,1050,0,705,5737,2508
42.2218,1049,0,706,5737,2508
42.2231,1048,0,707,5737,2508
42.2239,1048,0,706,5738,2508
42.2241,1048,0,705,5739,2508
42.2263,1048,0,704,5740,2508
42.2272,1047,0,705,5740,2508
42.2278,1046,0,706,5740,2508
42.2281,1045,0,707,5740,2508
42.2319,1046,0,707,5740,2507
42.2338,1047,0,707,5740,2506
42.2361,1047,0,706,5741,2506
42.2405,1048,0,706,5741,2505
42.2423,1048,0,705,5742,2505
42.2428,1048,0,704,5743,2505
42.2464,1049,0,704,5743,2504
42.2484,1049,0,703,5744,2504
42.2501,1048,0,704,5744,2504
42.2503,1047,0,705,5744,2504
42.2523,1048,0,705,5744,2503
42.254,1048,0,704,5745,2503
42.2561,1049,0,704,5745,2502
42.2591,1050,0,704,5745,2501
42.2607,1049,0,705,5745,2501
42.2622,1048,0,706,5745,2501
42.263,1047,0,707,5745,2501
42.2633,1047,0,706,5746,2501
42.2661,1048,0,706,5746,2500
42.2727,1049,0,706,5746,2499
42.2739,1048,0,707,5746,2499
42.2751,1048,0,706,5747,2499
42.2761,1049,0,706,5747,2498
42.2802,1049,0,705,5748,2498
42.2826,1048,0,706,5748,2498
42.2869,1049,0,706,5748,2497
42.2894,1048,0,707,5748,2497
42.2896,1049,0,707,5748,2496
42.2897,1048,0,708,5748,2496
42.3013,1049,0,708,5748,2495
42.3016,1050,0,708,5748,2494
42.3034,1050,0,707,5749,2494
42.3049,1050,0,706,5750,2494
42.3079,1050,0,705,5751,2494
42.3087,1051,0,705,5751,2493
42.3136,1051,0,704,5752,2493
42.3146,1051,0,703,5753,2493
42.3146,1051,0,702,5754,2493
42.3163,1052,0,702,5754,2492
42.3173,1052,0,701,5755,2492
42.3173,1053,0,701,5755,2491
42.3203,1054,0,701,5755,2490
42.3213,1055,0,701,5755,2489
42.3235,1056,0,701,5755,2488
42.3249,1057,0,701,5755,2487
42.3285,1057,0,700,5756,2487
42.3318,1056,0,701,5756,2487
42.3338,1055,0,702,5756,2487
42.3366,1055,0,701,5757,2487
42.3395,1055,0,700,5758,2487
42.3396,1055,0,699,5759,2487
42.3408,1054,0,700,5759,2487
42.3414,1054,0,699,5760,2487
42.3446,1053,0,700,5760,2487
42.3485,1052,0,701,5760,2487
42.3515,1052,0,700,5761,2487
42.3515,1052,0,699,5762,2487
42.3537,1051,0,700,5762,2487
42.3547,1050,0,701,5762,2487
42.3561,1051,0,701,5762,2486
42.3568,1052,0,701,5762,2485
42.3574,1052,0,700,5763,2485
42.3614,1053,0,700,5763,2484
42.369,1054,0,700,5763,2483
42.3701,1055,0,700,5763,2482
42.3737,1054,0,701,5763,2482
42.3741,1055,0,701,5763,2481
42.3754,1054,0,702,5763,2481
42.3774,1055,0,702,5763,2480
42.379,1055,0,701,5764,2480
42.3796,1055,0,700,5765,2480
42.3818,1054,0,701,5765,2480
42.3856,1054,0,700,5766,2480
42.386,1054,0,699,5767,2480
42.3867,1055,0,699,5767,2479
42.3869,1056,0,699,5767,2478
42.3885,1057,0,699,5767,2477
42.3888,1058,0,699,5767,2476
42.391,1058,0,698,5768,2476
42.3917,1057,0,699,5768,2476
42.3941,1057,0,698,5769,2476
42.3956,1056,0,699,5769,2476
42.399,1056,0,698,5770,2476
42.3992,1055,0,699,5770,2476
42.4003,1056,0,699,5770,2475
42.4009,1055,0,700,5770,2475
42.4022,1056,0,700,5770,2474
42.4024,1055,0,701,5770,2474
42.4029,1056,0,701,5770,2473
42.406,1057,0,701,5770,2472
42.4071,1058,0,701,5770,2471
42.413,1058,0,700,5771,2471
42.4186,1057,0,701,5771,2471
42.4186,1057,0,700,5772,2471
42.4188,1057,0,699,5773,2471
42.4203,1058,0,699,5773,2470
42.4217,1058,0,698,5774,2470
42.424,1058,0,697,5775,2470
42.4263,1058,0,696,5776,2470
42.4269,1059,0,696,5776,2469
42.4269,1060,0,696,5776,2468
42.4299,1059,0,697,5776,2468
42.4321,1060,0,697,5776,2467
42.4337,1060,0,696,5777,2467
42.4365,1059,0,697,5777,2467
42.4373,1058,0,698,5777,2467
42.4377,1057,0,699,5777,2467
42.4383,1056,0,700,5777,2467
42.4396,1057,0,700,5777,2466
42.4411,1056,0,701,5777,2466
42.4426,1057,0,701,5777,2465
42.4468,1057,0,700,5778,2465
42.4482,1058,0,700,5778,2464
42.4485,1057,0,701,5778,2464
42.449,1057,0,700,5779,2464
42.4529,1057,0,699,5780,2464
42.453,1056,0,700,5780,2464
42.456,1055,0,701,5780,2464
42.4571,1055,0,700,5781,2464
42.4573,1055,0,699,5782,2464
42.4589,1056,0,699,5782,2463
42.4591,1055,0,700,5782,2463
42.463,1054,0,701,5782,2463
42.4641,1054,0,700,5783,2463
42.4662,1053,0,701,5783,2463
42.4668,1054,0,701,5783,2462
42.4685,1054,0,700,5784,2462
42.47,1055,0,700,5784,2461
42.4719,1055,0,699,5785,2461
42.4733,1054,0,700,5785,2461
42.4741,1054,0,699,5786,2461
42.4748,1055,0,699,5786,2460
42.4762,1056,0,699,5786,2459
42.4773,1055,0,700,5786,2459
42.4792,1054,0,701,5786,2459
42.4808,1055,0,701,5786,2458
42.481,1054,0,702,5786,2458
42.4815,1053,0,703,5786,2458
42.4815,1052,0,704,5786,2458
42.483,1053,0,704,5786,2457
42.4843,1054,0,704,5786,2456
42.485,1054,0,703,5787,2456
42.4856,1054,0,702,5788,2456
42.4875,1054,0,701,5789,2456
42.4908,1055,0,701,5789,2455
42.4955,1056,0,701,5789,2454
42.496,1055,0,702,5789,2454
42.4969,1054,0,703,5789,2454
42.4984,1054,0,702,5790,2454
42.5001,1054,0,701,5791,2454
42.5028,1055,0,701,5791,2453
42.5047,1055,0,700,5792,2453
42.5069,1054,0,701,5792,2453
42.5081,1054,0,700,5793,2453
42.5106,1054,0,699,5794,2453
42.5121,1055,0,699,5794,2452
42.5122,1055,0,698,5795,2452
42.5169,1055,0,697,5796,2452
42.5173,1054,0,698,5796,2452
42.5207,1055,0,698,5796,2451
42.5207,1054,0,699,5796,2451
42.5285,1054,0,698,5797,2451
42.532,1053,0,699,5797,2451
42.5324,1052,0,700,5797,2451
42.5369,1051,0,701,5797,2451
42.537,1050,0,702,5797,2451
42.5404,1049,0,703,5797,2451
42.5409,1049,0,702,5798,2451
42.541,1048,0,703,5798,2451
42.5444,1047,0,704,5798,2451
42.5478,1047,0,703,5799,2451
42.5492,1047,0,702,5800,2451
42.5497,1046,0,703,5800,2451
42.5511,1046,0,702,5801,2451
42.555,1046,0,701,5802,2451
42.5566,1047,0,701,5802,2450
42.5573,1048,0,701,5802,2449
42.5574,1047,0,702,5802,2449
42.5587,1046,0,703,5802,2449
42.5648,1046,0,702,5803,2449
42.5665,1045,0,703,5803,2449
42.5674,1046,0,703,5803,2448
42.568,1045,0,704,5803,2448
42.5707,1045,0,703,5804,2448
42.5736,1045,0,702,5805,2448
42.5787,1044,0,703,5805,2448
42.5788,1045,0,703,5805,2447
42.5792,1045,0,702,5806,2447
42.5842,1044,0,703,5806,2447
42.5859,1043,0,704,5806,2447
42.5864,1042,0,705,5806,2447
42.5888,1042,0,704,5807,2447
42.5916,1041,0,705,5807,2447
42.5923,1042,0,705,5807,2446
42.5946,1041,0,706,5807,2446
42.5964,1041,0,705,5808,2446
42.5965,1042,0,705,5808,2445
42.5978,1041,0,706,5808,2445
42.5997,1042,0,706,5808,2444
42.602,1042,0,705,5809,2444
42.6049,1041,0,706,5809,2444
42.6054,1040,0,707,5809,2444
42.6056,1040,0,706,5810,2444
42.6062,1040,0,705,5811,2444
42.6117,1039,0,706,5811,2444
42.6129,1040,0,706,5811,2443
42.6137,1041,0,706,5811,2442
42.6145,1040,0,707,5811,2442
42.6147,1040,0,706,5812,2442
42.6163,1041,0,706,5812,2441
42.6183,1040,0,707,5812,2441
42.6209,1039,0,708,5812,2441
42.6218,1039,0,707,5813,2441
42.6234,1039,0,706,5814,2441
42.6246,1040,0,706,5814,2440
42.6254,1041,0,706,5814,2439
42.6262,1042,0,706,5814,2438
42.6275,1041,0,707,5814,2438
42.631,1041,0,706,5815,2438
42.6316,1041,0,705,5816,2438
42.6323,1042,0,705,5816,2437
42.6354,1041,0,706,5816,2437
42.6364,1042,0,706,5816,2436
42.6373,1043,0,706,5816,2435
42.6411,1043,0,705,5817,2435
42.6435,1044,0,705,5817,2434
42.6454,1043,0,706,5817,2434
42.6481,1042,0,707,5817,2434
42.6499,1043,0,707,5817,2433
42.6514,1044,0,707,5817,2432
42.6536,1044,0,706,5818,2432
42.6552,1043,0,707,5818,2432
42.6559,1043,0,706,5819,2432
42.6575,1042,0,707,5819,2432
42.659,1041,0,708,5819,2432
42.6599,1041,0,707,5820,2432
42.6601,1041,0,706,5821,2432
42.6651,1041,0,705,5822,2432
42.6672,1042,0,705,5822,2431
42.668,1042,0,704,5823,2431
42.6703,1043,0,704,5823,2430
42.6727,1042,0,705,5823,2430
42.6735,1041,0,706,5823,2430
42.6739,1042,0,706,5823,2429
42.6746,1043,0,706,5823,2428
42.6765,1042,0,707,5823,2428
42.6773,1043,0,707,5823,2427
42.6782,1042,0,708,5823,2427
42.6808,1042,0,707,5824,2427
42.6841,1043,0,707,5824,2426
42.6843,1042,0,708,5824,2426
42.6858,1043,0,708,5824,2425
42.6871,1042,0,709,5824,2425
42.6884,1043,0,709,5824,2424
42.6916,1042,0,710,5824,2424
42.6918,1042,0,709,5825,2424
42.6929,1042,0,708,5826,2424
42.697,1041,0,709,5826,2424
42.7001,1042,0,709,5826,2423
42.704,1043,0,709,5826,2422
42.7046,1044,0,709,5826,2421
42.705,1044,0,708,5827,2421
42.7055,1045,0,708,5827,2420
42.7066,1044,0,709,5827,2420
42.7073,1044,0,708,5828,2420
42.7086,1045,0,708,5828,2419
42.7104,1045,0,707,5829,2419
42.7133,1045,0,706,5830,2419
42.7137,1045,0,705,5831,2419
42.7171,1046,0,705,5831,2418
42.7211,1045,0,706,5831,2418
42.7243,1044,0,707,5831,2418
42.726,1044,0,706,5832,2418
42.7272,1044,0,705,5833,2418
42.7283,1044,0,704,5834,2418
42.732,1044,0,703,5835,2418
42.7377,1044,0,702,5836,2418
42.7387,1043,0,703,5836,2418
42.7453,1043,0,702,5837,2418
42.7474,1042,0,703,5837,2418
42.7495,1041,0,704,5837,2418
42.7508,1042,0,704,5837,2417
42.7522,1041,0,705,5837,2417
42.7533,1040,0,706,5837,2417
42.7598,1039,0,707,5837,2417
42.7617,1038,0,708,5837,2417
42.7699,1037,0,709,5837,2417
42.7705,1036,0,710,5837,2417
42.7718,1036,0,709,5838,2417
42.7735,1037,0,709,5838,2416
42.7743,1036,0,710,5838,2416
42.777,1035,0,711,5838,2416
42.779,1035,0,710,5839,2416
42.7792,1035,0,709,5840,2416
42.7795,1036,0,709,5840,2415
42.7796,1036,0,708,5841,2415
42.7813,1036,0,707,5842,2415
42.7814,1037,0,707,5842,2414
42.7829,1038,0,707,5842,2413
42.7848,1037,0,708,5842,2413
42.786,1036,0,709,5842,2413
42.7866,1036,0,708,5843,2413
42.7884,1036,0,707,5844,2413
42.7885,1036,0,706,5845,2413
42.789,1035,0,707,5845,2413
42.7928,1036,0,707,5845,2412
42.7938,1036,0,706,5846,2412
42.7947,1036,0,705,5847,2412
42.7965,1035,0,706,5847,2412
42.7992,1034,0,707,5847,2412
42.8,1035,0,707,5847,2411
42.8005,1035,0,706,5848,2411
42.8007,1034,0,707,5848,2411
42.8034,1035,0,707,5848,2410
42.8056,1035,0,706,5849,2410
42.806,1034,0,707,5849,2410
42.8061,1034,0,706,5850,2410
42.8071,1033,0,707,5850,2410
42.8093,1033,0,706,5851,2410
42.8114,1033,0,705,5852,2410
42.812,1033,0,704,5853,2410
42.8143,1034,0,704,5853,2409
42.8166,1034,0,703,5854,2409
42.8178,1033,0,704,5854,2409
42.8179,1034,0,704,5854,2408
42.8188,1034,0,703,5855,2408
42.8242,1034,0,702,5856,2408
42.825,1035,0,702,5856,2407
42.8294,1035,0,701,5857,2407
42.8355,1036,0,701,5857,2406
42.8371,1035,0,702,5857,2406
42.8382,1035,0,701,5858,2406
42.8386,1034,0,702,5858,2406
42.8396,1034,0,701,5859,2406
42.84,1033,0,702,5859,2406
42.8405,1032,0,703,5859,2406
42.8407,1032,0,702,5860,2406
42.8451,1031,0,703,5860,2406
42.8463,1031,0,702,5861,2406
42.8473,1032,0,702,5861,2405
42.8476,1031,0,703,5861,2405
42.8478,1032,0,703,5861,2404
42.8487,1032,0,702,5862,2404
42.8489,1032,0,701,5863,2404
42.8524,1033,0,701,5863,2403
42.8531,1032,0,702,5863,2403
42.8534,1032,0,701,5864,2403
42.8557,1032,0,700,5865,2403
42.8572,1033,0,700,5865,2402
42.8602,1033,0,699,5866,2402
42.862,1034,0,699,5866,2401
42.8627,1034,0,698,5867,2401
42.8639,1033,0,699,5867,2401
42.8658,1034,0,699,5867,2400
42.8666,1034,0,698,5868,2400
42.8673,1033,0,699,5868,2400
42.8729,1032,0,700,5868,2400
42.8742,1031,0,701,5868,2400
42.8756,1031,0,700,5869,2400
42.8775,1031,0,699,5870,2400
42.8777,1030,0,700,5870,2400
42.8778,1029,0,701,5870,2400
42.8804,1030,0,701,5870,2399
42.8807,1029,0,702,5870,2399
42.8828,1029,0,701,5871,2399
42.8829,1029,0,700,5872,2399
42.8833,1028,0,701,5872,2399
42.8834,1028,0,700,5873,2399
42.8835,1029,0,700,5873,2398
42.888,1029,0,699,5874,2398
